species,Latin Genus,Latin Species,Latitude,Leaf calcium content per leaf dry mass,Leaf nitrogen content per leaf dry mass,Leaf phosphorus content per leaf dry mass,Leaf potassium content per leaf dry mass,Longitude,Measurement Date,Sample Collection Date,USDA Symbol,Vegetation Type,chl_a_mmol_m2,dbh_m,lignin,Cm,plot_id,plot_num,tot_phenolics,407.1,413.5,419.9,426.3,432.7,439.1,445.4,451.8,458.2,464.6,471,477.4,483.8,490.2,496.5,502.9,509.3,515.7,522.1,528.5,534.9,541.2,547.6,554,560.4,566.8,573.2,579.6,586,592.3,598.7,605.1,611.5,617.9,624.3,630.7,637,643.4,649.8,656.2,662.6,669,675.4,681.8,688.1,694.5,700.9,707.3,713.7,720.1,726.5,732.8,739.2,745.6,752,758.4,764.8,771.2,777.6,783.9,790.3,796.7,803.1,809.5,815.9,822.3,828.6,835,841.4,847.8,854.2,860.6,867,873.4,879.7,886.1,892.5,898.9,905.3,911.7,918.1,924.4,930.8,937.2,943.6,950,956.4,962.8,969.2,975.5,983.4,994.4,1005.2,1016.2,1027,1037.9,1048.8,1059.7,1070.6,1081.5,1092.4,1103.3,1114.2,1125.1,1136,1146.9,1157.8,1168.7,1179.6,1190.5,1201.4,1212.3,1223.2,1234.1,1245,1255.9,1266.8,1277.7,1288.6,1299.5,1310.4,1321.3,1506.6,1517.5,1528.4,1539.3,1550.2,1561.1,1572,1582.9,1593.8,1604.6,1615.6,1626.4,1637.4,1648.2,1659.2,1670,1681,1691.8,1702.8,1713.6,1724.6,1735.4,1746.4,1757.2,1768.2,1779,1975.2,1986.2,1997,2008,2018.8,2029.8,2040.6,2051.6,2062.4,2073.4,2084.2,2095.2,2106,2117,2127.8,2138.7,2149.6,2160.5,2171.4,2182.3,2193.2,2204.1,2215,2225.9,2236.8,2247.7,2258.6,2269.5,2280.4,2291.3,2302.2,2313.1,2324,2334.9,2345.8,2356.7,2367.6,2378.5,2389.4
white oak,Quercus,alba,43.65146979,0.480867926,2.633902769,0.258557023,1.141016163,-89.7939017,20180604,20180607,QUAL,tree,420.2248495,0.591,8.429733066,0.008707995,bhi2018_p032,32,7.212278513,1.055555556,1.18015873,1.331111111,1.437619048,1.487460317,1.462222222,1.464285714,1.441111111,1.431111111,1.416984127,1.413015873,1.427619048,1.441904762,1.451587302,1.493174603,1.566507937,1.737142857,2.108253968,2.760952381,3.514126984,4.118730159,4.461428571,4.695238095,4.811746032,4.616825397,4.200952381,3.662063492,3.218888889,2.963968254,2.805396825,2.737142857,2.62,2.425555556,2.226349206,2.120634921,2.081269841,2.041746032,1.917301587,1.779206349,1.683492063,1.563650794,1.495873016,1.498253968,1.580793651,1.833809524,2.641746032,4.758412698,8.097777778,12.08936508,17.07904762,22.97111111,29.08015873,34.58142857,38.94206349,41.86730159,43.96873016,45.35492063,45.45,45.85650794,46.11222222,46.28555556,46.38269841,46.63507937,46.80730159,47.18238095,47.29809524,47.32873016,47.36666667,47.49857143,47.62238095,48.19190476,48.3431746,48.54349206,48.62492063,48.67269841,48.77126984,48.82365079,48.51253968,48.38809524,48.21809524,47.9152381,47.62253968,47.90206349,47.71587302,47.03380952,46.08857143,45.13714286,44.09492063,43.08206349,43.02380952,42.3815873,42.66603175,42.98603175,43.54301587,44.60396825,45.49777778,46.27777778,46.73079365,46.92539683,47.32539683,45.88936508,44.64777778,43.72333333,43.29190476,40.64968254,37.76063492,34.49206349,34.27063492,34.50412698,34.85555556,35.33365079,36.14412698,36.30047619,37.22492063,38.02142857,38.62492063,38.97190476,38.97634921,38.78301587,38.2552381,37.39634921,36.01460317,8.396825397,9.175555556,9.923174603,10.74666667,11.56619048,12.3684127,13.15095238,13.97380952,14.73142857,15.45777778,16.11444444,16.70603175,17.22190476,17.59904762,17.7584127,17.89,17.79190476,17.44190476,17.01174603,16.58746032,16.15396825,15.78333333,15.47063492,14.93365079,14.55238095,14.72142857,2.063809524,2.174285714,2.631428571,3.136825397,3.119206349,3.17952381,3.401269841,3.690952381,3.937936508,4.141746032,4.313809524,4.571904762,4.826666667,5.063174603,5.232857143,5.441746032,5.661111111,5.866507937,6.080634921,6.365079365,6.718253968,7.158095238,7.234761905,7.113492063,7.032857143,6.774920635,6.506031746,6.055396825,5.911111111,5.570634921,5.295079365,4.897936508,4.858253968,4.608253968,4.542698413,4.44984127,4.344126984,4.364603175,4.382222222
red maple,Acer,rubrum,43.64909981,0.048761481,2.348874737,0.188773564,0.723738707,-89.79582524,20180604,20180607,ACRU,tree,353.6981795,,8.016423314,0.007547854,bhi2018_p033,33,16.77521397,0.62547619,0.74875,0.892142857,1.010119048,1.068928571,1.048511905,1.071309524,1.066845238,1.073154762,1.076547619,1.069821429,1.093511905,1.11922619,1.133511905,1.198690476,1.299761905,1.520535714,1.938630952,2.631666667,3.390535714,3.97577381,4.308214286,4.554702381,4.701547619,4.532321429,4.150238095,3.619880952,3.202857143,2.965416667,2.819702381,2.764761905,2.664642857,2.471488095,2.278452381,2.17375,2.134464286,2.082559524,1.919642857,1.742678571,1.629166667,1.482916667,1.378452381,1.359464286,1.444464286,1.761130952,2.807678571,5.264107143,8.914642857,13.08952381,18.02744048,23.85535714,29.9952381,35.71696429,40.36928571,43.53238095,45.76857143,47.15863095,47.50035714,47.8564881,48.10785714,48.32279762,48.5097619,48.73678571,48.92904762,49.25369048,49.32952381,49.52309524,49.61214286,49.77220238,49.94375,50.57333333,50.66732143,50.86482143,50.96744048,51.07529762,51.1425,51.21279762,50.66952381,50.56761905,50.4252381,50.25970238,50.04142857,50.07589286,49.72761905,48.97154762,48.35482143,47.36172619,46.15208333,45.36708333,45.23809524,45.45059524,45.73321429,46.12886905,46.67029762,47.87184524,48.84666667,49.61940476,50.11053571,50.37636905,50.89660714,49.26744048,47.82470238,46.39970238,46.0175,43.68202381,40.46208333,37.30535714,37.08142857,37.35208333,37.75190476,38.29904762,39.17738095,39.33529762,40.28363095,41.12345238,41.69910714,42.08446429,42.1222619,41.96184524,41.3527381,40.47017857,39.02559524,10.12702381,10.96678571,11.84446429,12.71529762,13.57678571,14.43952381,15.27642857,16.13369048,16.8852381,17.61047619,18.2739881,18.84041667,19.2852381,19.50958333,19.56910714,19.82190476,19.85488095,19.52904762,19.12440476,18.66071429,18.19654762,17.79869048,17.53208333,17.00404762,16.53964286,16.68785714,2.71827381,2.909702381,3.41297619,3.944940476,4.029761905,4.28952381,4.482083333,4.842678571,5.146130952,5.352738095,5.537738095,5.785238095,6.017440476,6.210654762,6.385892857,6.573392857,6.82172619,7.063452381,7.291547619,7.597559524,7.966369048,8.391845238,8.509880952,8.456904762,8.274464286,7.980654762,7.664821429,7.354285714,7.058154762,6.834404762,6.455714286,5.994702381,5.962261905,5.696130952,5.517321429,5.431369048,5.421071429,5.41952381,5.190535714
northern red oak,Quercus,rubra,43.64773098,0.521432089,2.527129387,0.159786516,0.759227579,-89.79362907,20180629,20180702,QURU,tree,343.7012743,0.77,11.91129515,0.010150367,bhi2018_p038,38,5.752325528,1.203111111,1.32037037,1.471333333,1.59,1.650518519,1.661925926,1.651555556,1.643259259,1.644074074,1.637851852,1.631481481,1.644592593,1.667185185,1.675777778,1.729925926,1.825185185,2.035703704,2.435851852,3.092296296,3.842888889,4.429333333,4.732148148,4.940962963,5.057259259,4.85637037,4.470814815,3.941481481,3.532740741,3.293851852,3.144740741,3.107481481,3.00637037,2.821037037,2.639259259,2.548518519,2.515111111,2.489185185,2.391037037,2.252888889,2.140740741,1.985777778,1.888814815,1.885481481,1.997333333,2.305481481,3.15162963,5.232814815,8.674296296,12.95207407,18.24696296,24.49074074,30.87103704,36.71977778,41.36992593,44.57525926,47.11481481,48.21111111,48.7962963,49.31725926,49.614,49.89422222,50.02740741,50.24244444,50.49,50.95562963,50.88844444,51.02540741,51.03977778,51.13162963,51.31740741,52.06511111,52.29007407,52.436,52.60037037,52.68096296,52.78385185,52.94392593,53.096,52.84607407,52.23903704,51.84362963,52.13437037,53.35562963,51.88303704,51.2902963,50.39696296,49.12274074,47.65014815,46.05807407,46.18733333,45.99511111,46.528,47.19044444,47.814,49.12251852,50.09614815,50.77222222,51.26555556,51.408,51.99481481,50.21222222,48.82414815,47.81044444,47.14674074,43.66103704,40.7817037,36.93296296,36.6657037,36.936,37.57607407,38.42866667,39.54681481,39.80474074,41.03896296,42.15244444,42.90807407,43.41340741,43.50659259,43.48837037,43.09540741,42.52955556,41.32259259,9.869185185,10.7302963,11.63925926,12.54088889,13.45814815,14.35851852,15.23814815,16.1462963,17.00977778,17.78866667,18.51466667,19.16437037,19.69666667,20.10933333,20.16140741,20.14555556,20.02377778,19.54674074,18.98740741,18.43422222,17.8242963,17.34925926,17.19177778,16.70807407,16.35348148,16.79651852,2.395481481,2.584666667,3.032222222,3.455185185,3.444074074,3.816222222,3.995037037,4.254074074,4.525851852,4.742962963,4.939555556,5.200962963,5.44562963,5.674962963,5.883851852,6.038888889,6.274592593,6.499407407,6.722148148,7.018074074,7.373111111,7.767481481,7.870444444,7.726296296,7.429555556,7.102962963,6.59037037,6.213925926,5.86,5.573333333,5.215777778,4.862962963,4.870814815,4.614888889,4.529333333,4.260888889,4.496,4.499037037,4.373185185
silver maple,Acer,saccharinum,43.64604535,0.433600536,1.648994735,0.178070729,0.398789582,-89.79223663,20180629,20180629,ACSA2,tree,227.9681602,0.47,2.588320841,0.008451576,bhi2018_p039,39,18.10272641,1.135952381,1.250952381,1.406904762,1.541428571,1.632380952,1.681666667,1.687380952,1.719285714,1.731666667,1.732380952,1.731904762,1.75547619,1.781428571,1.81047619,1.916190476,2.108571429,2.511904762,3.193809524,4.225714286,5.28547619,6.078333333,6.53547619,6.861904762,7.067857143,6.919047619,6.491904762,5.853333333,5.329761905,5.009761905,4.777857143,4.710952381,4.56952381,4.27,3.94047619,3.753809524,3.670952381,3.589761905,3.302619048,2.979285714,2.747857143,2.456428571,2.203095238,2.102619048,2.20452381,2.727142857,4.386904762,7.70047619,12.08,16.60833333,21.24857143,26.12142857,30.56833333,34.51,37.395,39.2497619,40.85761905,41.16214286,41.69428571,42.04761905,42.1952381,42.32309524,42.44666667,42.59714286,42.78166667,42.79690476,42.8197619,43.04928571,43.10690476,43.32452381,43.53071429,44.16428571,44.31047619,44.4552381,44.61,44.62738095,44.67928571,44.67809524,44.07285714,44.07285714,43.70547619,43.53809524,44.03380952,43.75666667,41.17738095,41.51047619,40.84071429,40.39857143,39.62619048,39.13547619,39.26,38.12119048,38.7247619,39.20904762,39.66380952,40.73047619,41.44238095,41.97238095,42.27309524,42.45071429,42.8152381,41.20547619,39.76,38.09904762,36.34571429,34.32619048,32.37166667,30.52238095,31.06761905,31.56738095,32.33785714,33.14690476,34.17619048,34.30690476,35.29809524,36.14785714,36.68785714,37.0152381,37.13880952,37.09928571,36.6697619,36.00761905,34.96357143,10.29452381,11.12833333,12.00857143,12.85357143,13.66190476,14.45761905,15.18166667,15.96833333,16.61380952,17.27619048,17.8447619,18.3297619,18.66833333,18.78547619,18.74761905,18.95,19.04071429,18.71738095,18.29095238,17.87452381,17.37738095,16.9702381,16.7697619,16.34404762,15.83642857,16.04547619,3.150238095,3.428333333,3.823333333,4.196428571,4.239761905,4.769761905,4.991428571,5.24047619,5.487142857,5.61952381,5.780714286,5.981666667,6.157619048,6.297619048,6.37047619,6.530952381,6.747142857,6.928809524,7.220238095,7.436428571,7.759047619,8.104285714,8.213571429,8.082142857,7.960952381,7.679285714,7.184285714,6.877619048,6.610238095,6.30547619,5.931428571,5.577380952,5.535714286,5.339047619,5.112857143,4.928571429,5.225,5.04452381,4.95047619
river birch,Betula,nigra,43.64548028,1.103288831,2.095622103,0.239136918,0.972375676,-89.79214844,20180629,20180629,BENI,tree,229.1230108,0.41,10.599309,0.007833056,bhi2018_p040,40,8.245228602,1.22254902,1.364117647,1.538039216,1.678039216,1.773137255,1.808235294,1.814901961,1.826470588,1.832156863,1.842352941,1.84372549,1.868627451,1.912156863,1.944705882,2.024509804,2.154509804,2.432156863,2.891960784,3.579215686,4.279215686,4.814117647,5.096862745,5.300196078,5.426666667,5.30627451,5.030784314,4.627058824,4.27254902,4.071372549,3.921764706,3.887254902,3.801568627,3.608627451,3.408039216,3.310588235,3.270980392,3.240980392,3.09745098,2.911568627,2.787647059,2.614313725,2.480588235,2.456078431,2.549215686,2.898235294,3.954117647,6.034901961,8.918039216,12.1045098,15.53843137,19.20117647,22.55666667,25.4972549,27.62058824,28.94431373,29.92392157,30.27647059,30.75176471,31.0527451,31.17607843,31.30117647,31.47431373,31.61176471,31.76352941,31.63294118,31.74941176,31.92078431,32.10235294,32.33745098,32.53,33.03529412,33.19745098,33.35372549,33.46372549,33.48156863,33.55509804,33.32431373,33.13431373,33.07058824,32.83392157,32.72490196,32.95411765,32.33117647,30.8745098,30.74176471,30.40705882,30.0345098,29.43941176,29.13705882,29.23313725,29.52117647,30.12254902,30.61588235,31.04764706,32.00254902,32.64705882,33.14235294,33.48372549,33.57156863,33.89647059,32.62392157,31.34372549,30.03039216,28.3372549,26.71921569,25.02098039,23.46196078,23.96039216,24.33117647,24.89019608,25.51490196,26.37078431,26.66235294,27.51490196,28.24607843,28.7372549,29.02372549,29.16490196,29.15117647,28.71568627,28.12039216,27.15392157,7.712156863,8.354705882,9.039607843,9.70745098,10.37705882,11.02764706,11.64392157,12.3172549,12.89784314,13.45803922,13.9545098,14.36196078,14.75431373,15.01882353,15.08490196,15.05254902,15.0027451,14.72313725,14.37764706,13.99803922,13.60156863,13.26470588,13.08705882,12.71823529,12.33372549,12.52509804,2.830980392,2.958431373,3.272941176,3.611568627,3.435686275,3.858235294,4.01627451,4.268235294,4.427647059,4.587647059,4.751960784,4.883333333,5.111960784,5.224901961,5.411764706,5.549215686,5.699607843,5.855294118,6.107254902,6.316078431,6.56,6.816666667,6.958235294,6.661568627,6.571960784,6.285098039,5.957843137,5.612745098,5.311960784,5.12627451,4.918235294,4.584901961,4.617843137,4.486862745,4.282941176,4.126078431,4.234313725,4.205294118,4.080588235
white oak,Quercus,alba,43.646593,0.752745097,2.33716345,0.222306547,1.086044243,-89.79119572,20180629,20180629,QUAL,tree,556.1595977,0.45,10.20748163,0.010088514,bhi2018_p041,41,8.219103572,1.536385542,1.67686747,1.824578313,1.945903614,2,2.003975904,1.98060241,1.949036145,1.938313253,1.925542169,1.913373494,1.921927711,1.93626506,1.94626506,1.978313253,2.04253012,2.162168675,2.401686747,2.761566265,3.19626506,3.535060241,3.706024096,3.828313253,3.892650602,3.776024096,3.528072289,3.225662651,2.991566265,2.857108434,2.777108434,2.742650602,2.685180723,2.593975904,2.490120482,2.444337349,2.431084337,2.409156627,2.345783133,2.276987952,2.224096386,2.147951807,2.10626506,2.116385542,2.203493976,2.406506024,2.895060241,4.145301205,6.37626506,9.382289157,13.40012048,18.33168675,23.62915663,28.66903614,32.74084337,35.54662651,37.68626506,38.71783133,39.17927711,39.79192771,40.10506024,40.31662651,40.3673494,40.59084337,40.7473494,41.10325301,41.14216867,41.20554217,41.34819277,41.56518072,41.74493976,42.41277108,42.59795181,42.80228916,42.93289157,43.06253012,43.12168675,43.06108434,42.9646988,42.69590361,42.42674699,42.36674699,42.36204819,42.92614458,41.66903614,41.0060241,40.2460241,39.84409639,38.82120482,38.02072289,38.05012048,39.32662651,39.87927711,40.4713253,41.05373494,42.12156627,43.00048193,43.64554217,44.09518072,44.10385542,44.58674699,43.00831325,41.55903614,39.90096386,38.7353012,36.3553012,33.86253012,31.55240964,31.58590361,31.91277108,32.59542169,33.39807229,34.52120482,34.67843373,35.77409639,36.69493976,37.35036145,37.80313253,37.9146988,37.85578313,37.47349398,36.78313253,35.67927711,9.025783133,9.799277108,10.58180723,11.36277108,12.16060241,12.94060241,13.65457831,14.46240964,15.20072289,15.85409639,16.50493976,17.02120482,17.47012048,17.79710843,17.81096386,17.80192771,17.72421687,17.29614458,16.8326506,16.43108434,15.95349398,15.59072289,15.39710843,14.92698795,14.5546988,14.80963855,2.68686747,2.86686747,3.217349398,3.43313253,3.536385542,3.927710843,4.010481928,4.181325301,4.439156627,4.588072289,4.752168675,4.948313253,5.130843373,5.22626506,5.395903614,5.517349398,5.658072289,5.825060241,6.024096386,6.287349398,6.593373494,6.932409639,7.007590361,6.901566265,6.704939759,6.359638554,6.030963855,5.730722892,5.34253012,5.158072289,4.861445783,4.529759036,4.617710843,4.317951807,4.21313253,4.082289157,4.242650602,4.239156627,4.295301205
bitternut hickory,Carya,cordiformis,43.64894199,1.811695958,2.549237234,0.212054276,0.917861938,-89.79160217,20180629,20180702,CACO15,tree,436.5155173,0.42,8.504545081,0.007901756,bhi2018_p042,42,8.722147114,1.038924731,1.129247312,1.260752688,1.361827957,1.410860215,1.409139785,1.394946237,1.38344086,1.387311828,1.380752688,1.379354839,1.39655914,1.41688172,1.439247312,1.493010753,1.591935484,1.807849462,2.219354839,2.905376344,3.661827957,4.25,4.579139785,4.806989247,4.939677419,4.751935484,4.344946237,3.810322581,3.391827957,3.138817204,2.989569892,2.928602151,2.813978495,2.626021505,2.442688172,2.343548387,2.31,2.261397849,2.129892473,1.973870968,1.868064516,1.738494624,1.656236559,1.645806452,1.735053763,2.020645161,2.94,5.170860215,8.794731183,13.14935484,18.49741935,24.61064516,30.73709677,36.16408602,40.4811828,43.45494624,45.53225806,47.14225806,47.42354839,47.91774194,48.22290323,48.48096774,48.65086022,48.87827957,49.04870968,49.51526882,49.60225806,49.66903226,49.73354839,49.7827957,49.92612903,50.73462366,50.90827957,51.09397849,51.26268817,51.35053763,51.48494624,51.50580645,51.67494624,51.55849462,51.03451613,50.96483871,50.93053763,51.28602151,51.35043011,50.18053763,49.38655914,48.28569892,46.82505376,45.3427957,45.19494624,45.71924731,46.21139785,46.90817204,47.51032258,48.85752688,49.78677419,50.49387097,50.91688172,51.08150538,51.61892473,49.82623656,48.51462366,47.66365591,47.18215054,43.45258065,40.65677419,36.90817204,36.72892473,37.1516129,37.89946237,38.82204301,40.06505376,40.14591398,41.18333333,42.16247312,42.86817204,43.34365591,43.37688172,43.32236559,42.95032258,42.29301075,41.08741935,10.62096774,11.51526882,12.47688172,13.42430108,14.37935484,15.31956989,16.20645161,17.13204301,17.97,18.74774194,19.43322581,20.05849462,20.54774194,20.84774194,20.9416129,21.06784946,21.04752688,20.64462366,20.16430108,19.66215054,19.1544086,18.7372043,18.40591398,17.82397849,17.43989247,17.8044086,2.725053763,2.939784946,3.31344086,3.691290323,3.719354839,4.329354839,4.546344086,4.860322581,5.167956989,5.426236559,5.676774194,5.969892473,6.255913978,6.48172043,6.69344086,6.899784946,7.148817204,7.343333333,7.575483871,7.895913978,8.260537634,8.599354839,8.678387097,8.538924731,8.347204301,8.024623656,7.502258065,7.06,6.675806452,6.434193548,6.087741935,5.642365591,5.66516129,5.334731183,5.183870968,4.925806452,4.95311828,4.998387097,4.679784946
American basswood,Tilia,americana,43.65291618,1.838472209,3.191470165,0.374922294,2.164961618,-89.7929272,20180629,20180703,TIAM,tree,455.7806824,0.73,14.30284172,0.006408923,bhi2018_p044,44,5.450785494,1.184090909,1.311212121,1.492727273,1.680606061,1.82469697,1.90530303,1.959848485,2.001969697,2.043030303,2.068333333,2.09,2.134848485,2.17969697,2.238333333,2.358636364,2.546060606,2.867727273,3.348181818,4.036666667,4.746969697,5.305,5.633636364,5.88030303,6.029393939,5.922121212,5.636515152,5.227121212,4.895909091,4.695909091,4.546818182,4.518030303,4.414848485,4.23469697,4.042575758,3.942424242,3.903787879,3.86030303,3.695,3.475757576,3.32469697,3.086515152,2.873787879,2.783030303,2.898030303,3.402727273,4.623939394,6.887575758,10.19560606,14.12181818,18.89833333,24.40318182,29.99257576,34.96727273,38.96287879,41.71318182,43.68151515,44.99515152,45.57075758,46.07863636,46.40636364,46.68560606,46.86545455,47.11136364,47.34484848,47.73136364,47.81969697,48.02378788,48.14227273,48.30333333,48.53833333,49.31530303,49.585,49.78090909,49.99636364,50.10151515,50.24075758,50.33227273,50.41287879,50.32469697,49.80590909,49.62181818,49.77121212,50.33636364,49.59787879,48.6630303,47.73378788,46.6119697,44.98893939,43.74818182,43.74151515,44.15621212,44.865,45.57560606,46.31833333,47.74393939,48.77227273,49.52818182,50.06909091,50.25848485,50.81515152,48.98727273,47.5130303,46.42651515,45.75969697,42.13393939,39.005,35.32818182,35.14818182,35.55969697,36.27045455,37.16287879,38.3869697,38.56469697,39.65863636,40.70015152,41.40030303,41.81257576,41.86393939,41.7769697,41.30272727,40.60833333,39.30348485,10.31742424,11.19060606,12.06969697,12.99151515,13.92772727,14.85757576,15.73121212,16.65878788,17.47515152,18.23712121,18.91469697,19.52075758,20.01212121,20.37060606,20.48984848,20.51848485,20.42212121,20.03121212,19.54439394,18.99106061,18.47984848,18.07227273,17.76136364,17.24924242,16.79378788,17.22681818,2.838030303,3.133030303,3.467878788,3.773030303,3.914545455,4.370606061,4.55969697,4.839848485,5.161969697,5.439545455,5.709848485,6.030454545,6.334545455,6.551969697,6.811060606,7.029545455,7.229393939,7.466515152,7.647121212,7.973181818,8.209242424,8.668333333,8.646818182,8.446969697,8.257878788,7.964393939,7.416060606,7.038181818,6.730909091,6.363636364,5.990454545,5.601666667,5.591818182,5.337727273,5.131363636,4.916666667,4.907575758,5.042575758,4.841666667
white oak,Quercus,alba,43.65217875,0.641444537,2.379136068,0.220077459,1.042800691,-89.79399659,20180629,20180703,QUAL,tree,463.862386,0.66,11.00020264,0.009913475,bhi2018_p045,45,8.812694702,1.769732143,1.921071429,2.107142857,2.240089286,2.314642857,2.320446429,2.296517857,2.274196429,2.26375,2.25625,2.244821429,2.263035714,2.282589286,2.295089286,2.339821429,2.429642857,2.615535714,2.984732143,3.607678571,4.363035714,4.952232143,5.290178571,5.52125,5.64875,5.462232143,5.063214286,4.544464286,4.13375,3.878392857,3.740803571,3.672142857,3.554553571,3.365446429,3.17625,3.079553571,3.0425,3.00625,2.892767857,2.764642857,2.657767857,2.517946429,2.426696429,2.416785714,2.517142857,2.800089286,3.622410714,5.770892857,9.474285714,14.12848214,20.096875,27.00991071,33.87098214,40.15205357,45.15107143,48.659375,51.49125,52.95580357,53.13053571,53.82517857,54.20660714,54.59517857,54.67142857,54.91946429,55.14848214,56.03526786,55.89633929,55.85178571,55.85892857,55.83839286,56.01857143,56.90294643,57.02928571,57.29419643,57.44571429,57.56267857,57.66366071,57.84919643,58.45107143,57.97508929,57.68071429,57.25517857,57.22410714,59.34598214,58.53026786,57.38428571,56.03785714,54.86258929,52.95392857,50.99946429,50.97866071,51.74366071,52.17571429,52.81169643,53.47991071,54.83026786,55.79482143,56.57508929,57.0525,57.16383929,57.80625,55.87625,54.49553571,53.86053571,54.15330357,49.56910714,46.529375,42.075625,41.50508929,41.92267857,42.70116071,43.74214286,45.03901786,45.09232143,46.29366071,47.39821429,48.1775,48.69205357,48.73732143,48.70910714,48.41473214,47.90089286,46.673125,11.74910714,12.775,13.78517857,14.75267857,15.75517857,16.75383929,17.730625,18.751875,19.67375,20.56169643,21.3475,22.00169643,22.56080357,22.97625,23.01910714,23.00678571,22.94598214,22.43714286,21.84607143,21.29767857,20.72741071,20.26366071,20.02946429,19.44821429,19.06196429,19.56991071,2.810892857,3.117321429,3.580535714,4.010178571,4.138125,4.531785714,4.753482143,5.086517857,5.312857143,5.624732143,5.845089286,6.090982143,6.36875,6.570625,6.7375,6.880714286,7.100446429,7.309732143,7.530089286,7.853928571,8.216071429,8.650178571,8.791428571,8.603125,8.377142857,8.059910714,7.604107143,7.120446429,6.737589286,6.510267857,6.057857143,5.703035714,5.720714286,5.409821429,5.260982143,5.069285714,5.20125,5.180714286,5.025892857
northern red oak,Quercus,rubra,43.65221584,0.536448266,2.895444962,0.167715999,0.808474573,-89.79542431,20180629,20180703,QURU,tree,491.2553895,0.91,17.96965388,0.008724543,bhi2018_p046,46,3.532481248,1.091076923,1.192884615,1.336115385,1.460038462,1.534346154,1.547269231,1.550730769,1.546230769,1.548,1.545230769,1.5365,1.549769231,1.573846154,1.584,1.633653846,1.711076923,1.881730769,2.190346154,2.692384615,3.248923077,3.679269231,3.894,4.044192308,4.120153846,3.955269231,3.647269231,3.246384615,2.937384615,2.767538462,2.659423077,2.624615385,2.546692308,2.410538462,2.272846154,2.203807692,2.177,2.154307692,2.081692308,1.983538462,1.908307692,1.799423077,1.737192308,1.745076923,1.849307692,2.091115385,2.700692308,4.234576923,6.898923077,10.46084615,15.13307692,20.83557692,26.83276923,32.50630769,37.17676923,40.42576923,42.92319231,44.00511538,44.64419231,45.13307692,45.42042308,45.68073077,45.80611538,46.00969231,46.26876923,46.73907692,46.62423077,46.75303846,46.75123077,46.80723077,46.96692308,47.70423077,47.866,48.03476923,48.18707692,48.25996154,48.36303846,48.51969231,48.64896154,48.41192308,48.04015385,47.7025,47.93853846,49.43711538,48.54588462,47.89661538,47.09226923,45.78080769,44.22157692,42.64426923,42.66,42.61603846,42.98369231,43.54023077,44.07369231,45.26430769,46.09576923,46.70515385,47.08715385,47.24096154,47.765,46.15492308,44.94653846,44.27357692,44.83646154,41.26673077,38.48438462,34.89484615,34.31338462,34.52903846,35.16546154,35.91980769,36.96788462,37.15473077,38.313,39.34453846,40.03096154,40.43869231,40.59315385,40.62073077,40.3085,39.85692308,38.91246154,9.4435,10.24603846,11.12665385,11.99515385,12.89165385,13.76061538,14.59973077,15.49169231,16.30773077,17.06315385,17.76361538,18.38942308,18.90369231,19.29638462,19.40411538,19.33357692,19.18396154,18.70084615,18.11915385,17.55388462,16.98457692,16.55626923,16.45219231,16.01915385,15.68361538,16.16584615,2.258884615,2.456884615,2.779923077,3.052461538,3.162076923,3.579730769,3.756576923,4.034461538,4.292923077,4.531615385,4.728192308,4.979884615,5.2435,5.467692308,5.644923077,5.814192308,6.034692308,6.219923077,6.470153846,6.707653846,7.032192308,7.359923077,7.415346154,7.302730769,7.048769231,6.652692308,6.213192308,5.837615385,5.466076923,5.213576923,4.809192308,4.460423077,4.563115385,4.368807692,4.231653846,3.942,4.035807692,4.169115385,3.884884615
